,Year,Month,Day,Sentiment,Count
1725,2021,8,19,positive,230251
1726,2021,8,20,negative,1276299
1727,2021,8,20,neutral,1169376
1728,2021,8,20,positive,234758
1729,2021,8,21,negative,1246461
1730,2021,8,21,neutral,968751
1731,2021,8,21,positive,205454
1732,2021,8,22,negative,1154895
1733,2021,8,22,neutral,1025571
1734,2021,8,22,positive,181985
1735,2021,8,23,negative,1169237
1736,2021,8,23,neutral,1141167
1737,2021,8,23,positive,196764
1738,2021,8,24,negative,1057587
1739,2021,8,24,neutral,964210
1740,2021,8,24,positive,187097
1741,2021,8,25,negative,1108142
1742,2021,8,25,neutral,1000171
1743,2021,8,25,positive,182721
1744,2021,8,26,negative,1157643
1745,2021,8,26,neutral,1004337
1746,2021,8,26,positive,188433
1747,2021,8,27,negative,1138772
1748,2021,8,27,neutral,1044575
1749,2021,8,27,positive,187917
1750,2021,8,28,negative,1150544
1751,2021,8,28,neutral,979431
1752,2021,8,28,positive,167858
1753,2021,8,29,negative,1122256
1754,2021,8,29,neutral,851374
1755,2021,8,29,positive,156947
1756,2021,8,30,negative,1146465
1757,2021,8,30,neutral,994875
1758,2021,8,30,positive,176186
1759,2021,8,31,negative,1062362
1760,2021,8,31,neutral,989027
1761,2021,8,31,positive,190056
1762,2021,9,1,negative,1163724
1763,2021,9,1,neutral,1028627
1764,2021,9,1,positive,208082
1765,2021,9,2,negative,1414497
1766,2021,9,2,neutral,1135276
1767,2021,9,2,positive,234413
1768,2021,9,3,negative,1080490
1769,2021,9,3,neutral,950945
1770,2021,9,3,positive,179853
1771,2021,9,4,negative,970143
1772,2021,9,4,neutral,815887
1773,2021,9,4,positive,178247
1774,2021,9,5,negative,941036
1775,2021,9,5,neutral,826232
1776,2021,9,5,positive,219452
1777,2021,9,6,negative,905766
1778,2021,9,6,neutral,792334
1779,2021,9,6,positive,161552
1780,2021,9,7,negative,1136646
1781,2021,9,7,neutral,1028304
1782,2021,9,7,positive,173469
1783,2021,9,8,negative,1060130
1784,2021,9,8,neutral,965169
1785,2021,9,8,positive,190322
1786,2021,9,9,negative,1199347
1787,2021,9,9,neutral,1160973
1788,2021,9,9,positive,197411
1789,2021,9,10,negative,1558238
1790,2021,9,10,neutral,1289302
1791,2021,9,10,positive,258080
1792,2021,9,11,negative,1037317
1793,2021,9,11,neutral,907366
1794,2021,9,11,positive,172895
1795,2021,9,12,negative,884530
1796,2021,9,12,neutral,827407
1797,2021,9,12,positive,156579
1798,2021,9,13,negative,1137657
1799,2021,9,13,neutral,1038349
1800,2021,9,13,positive,205111
1801,2021,9,14,negative,1143288
1802,2021,9,14,neutral,1120384
1803,2021,9,14,positive,216389
1804,2021,9,15,negative,985593
1805,2021,9,15,neutral,974713
1806,2021,9,15,positive,187230
1807,2021,9,16,negative,1135147
1808,2021,9,16,neutral,981160
1809,2021,9,16,positive,208038
1810,2021,9,17,negative,1128390
1811,2021,9,17,neutral,997706
1812,2021,9,17,positive,207141
1813,2021,9,18,negative,898732
1814,2021,9,18,neutral,764421
1815,2021,9,18,positive,173490
1816,2021,9,19,negative,972758
1817,2021,9,19,neutral,864614
1818,2021,9,19,positive,165572
1819,2021,9,20,negative,1061588
1820,2021,9,20,neutral,1063499
1821,2021,9,20,positive,192365
1822,2021,9,21,negative,988888
1823,2021,9,21,neutral,978860
1824,2021,9,21,positive,191876
1825,2021,9,22,negative,893302
1826,2021,9,22,neutral,1016505
1827,2021,9,22,positive,197524
1828,2021,9,23,negative,906722
1829,2021,9,23,neutral,893370
1830,2021,9,23,positive,172761
1831,2021,9,24,negative,864863
1832,2021,9,24,neutral,988605
1833,2021,9,24,positive,188759
1834,2021,9,25,negative,727975
1835,2021,9,25,neutral,786533
1836,2021,9,25,positive,144276
1837,2021,9,26,negative,712194
1838,2021,9,26,neutral,658061
1839,2021,9,26,positive,126670
1840,2021,9,27,negative,931518
1841,2021,9,27,neutral,872800
1842,2021,9,27,positive,169177
1843,2021,9,28,negative,955719
1844,2021,9,28,neutral,938919
1845,2021,9,28,positive,178519
1846,2021,9,29,negative,939793
1847,2021,9,29,neutral,854951
1848,2021,9,29,positive,161849
1849,2021,9,30,negative,931606
1850,2021,9,30,neutral,797989
1851,2021,9,30,positive,152221
1852,2021,10,1,negative,383326
1853,2021,10,1,neutral,370668
1854,2021,10,1,positive,68033
1855,2021,10,2,negative,359433
1856,2021,10,2,neutral,321445
1857,2021,10,2,positive,61581
1858,2021,10,3,negative,349070
1859,2021,10,3,neutral,278235
1860,2021,10,3,positive,57862
1861,2021,10,4,negative,332343
1862,2021,10,4,neutral,341253
1863,2021,10,4,positive,61139
1864,2021,10,5,negative,387252
1865,2021,10,5,neutral,433933
1866,2021,10,5,positive,67845
1867,2021,10,6,negative,472949
1868,2021,10,6,neutral,478669
1869,2021,10,6,positive,74131
1870,2021,10,7,negative,351093
1871,2021,10,7,neutral,386784
1872,2021,10,7,positive,57483
1873,2021,10,8,negative,325007
1874,2021,10,8,neutral,309971
1875,2021,10,8,positive,53626
1876,2021,10,9,negative,624169
1877,2021,10,9,neutral,573750
1878,2021,10,9,positive,130167
1879,2021,10,10,negative,656982
1880,2021,10,10,neutral,609472
1881,2021,10,10,positive,143720
1882,2021,10,11,negative,708471
1883,2021,10,11,neutral,712869
1884,2021,10,11,positive,149422
1885,2021,10,12,negative,957060
1886,2021,10,12,neutral,866679
1887,2021,10,12,positive,173976
1888,2021,10,13,negative,848679
1889,2021,10,13,neutral,776691
1890,2021,10,13,positive,148731
1891,2021,10,14,negative,822737
1892,2021,10,14,neutral,750014
1893,2021,10,14,positive,149723
1894,2021,10,15,negative,765150
1895,2021,10,15,neutral,709335
1896,2021,10,15,positive,138282
1897,2021,10,16,negative,658175
1898,2021,10,16,neutral,577069
1899,2021,10,16,positive,118339
1900,2021,10,17,negative,663514
1901,2021,10,17,neutral,551208
1902,2021,10,17,positive,116726
1903,2021,10,18,negative,942185
1904,2021,10,18,neutral,851560
1905,2021,10,18,positive,162243
1906,2021,10,19,negative,890592
1907,2021,10,19,neutral,831662
1908,2021,10,19,positive,150418
1909,2021,10,20,negative,945927
1910,2021,10,20,neutral,913476
1911,2021,10,20,positive,149382
1912,2021,10,21,negative,882213
1913,2021,10,21,neutral,902664
1914,2021,10,21,positive,219546
1915,2021,10,22,negative,725455
1916,2021,10,22,neutral,782160
1917,2021,10,22,positive,169137
1918,2021,10,23,negative,609295
1919,2021,10,23,neutral,609847
1920,2021,10,23,positive,116893
1921,2021,10,24,negative,629419
1922,2021,10,24,neutral,576075
1923,2021,10,24,positive,115381
1924,2021,10,25,negative,712084
1925,2021,10,25,neutral,656107
1926,2021,10,25,positive,135061
1927,2021,10,26,negative,675681
1928,2021,10,26,neutral,737417
1929,2021,10,26,positive,133746
1930,2021,10,27,negative,674359
1931,2021,10,27,neutral,732004
1932,2021,10,27,positive,158955
1933,2021,10,28,negative,668368
1934,2021,10,28,neutral,693286
1935,2021,10,28,positive,153736
1936,2021,10,29,negative,643631
1937,2021,10,29,neutral,661367
1938,2021,10,29,positive,161874
1939,2021,10,30,negative,564582
1940,2021,10,30,neutral,555282
1941,2021,10,30,positive,130799
1942,2021,11,1,negative,636768
1943,2021,11,1,neutral,660595
1944,2021,11,1,positive,174335
1945,2021,11,2,negative,670133
1946,2021,11,2,neutral,660345
1947,2021,11,2,positive,127177
1948,2021,11,3,negative,688506
1949,2021,11,3,neutral,706710
1950,2021,11,3,positive,181768
1951,2021,11,4,negative,732955
1952,2021,11,4,neutral,710992
1953,2021,11,4,positive,149070
1954,2021,11,5,negative,777506
1955,2021,11,5,neutral,744617
1956,2021,11,5,positive,152445
1957,2021,11,6,negative,643555
1958,2021,11,6,neutral,622234
1959,2021,11,6,positive,123432
1960,2021,11,7,negative,679103
1961,2021,11,7,neutral,561225
1962,2021,11,7,positive,123648
1963,2021,11,8,negative,745796
1964,2021,11,8,neutral,683007
1965,2021,11,8,positive,138269
1966,2021,11,9,negative,766590
1967,2021,11,9,neutral,739368
1968,2021,11,9,positive,143112
1969,2021,11,10,negative,682508
1970,2021,11,10,neutral,689173
1971,2021,11,10,positive,140449
1972,2021,11,11,negative,585567
1973,2021,11,11,neutral,604327
1974,2021,11,11,positive,115638
1975,2021,11,12,negative,710224
1976,2021,11,12,neutral,632515
1977,2021,11,12,positive,135223
1978,2021,11,13,negative,732305
1979,2021,11,13,neutral,597995
1980,2021,11,13,positive,144006
1981,2021,11,14,negative,716368
1982,2021,11,14,neutral,602375
1983,2021,11,14,positive,122400
1984,2021,11,15,negative,695834
1985,2021,11,15,neutral,668996
1986,2021,11,15,positive,123188
1987,2021,11,16,negative,694283
1988,2021,11,16,neutral,683738
1989,2021,11,16,positive,122899
1990,2021,11,17,negative,680117
1991,2021,11,17,neutral,682723
1992,2021,11,17,positive,140151
1993,2021,11,18,negative,653382
1994,2021,11,18,neutral,764941
1995,2021,11,18,positive,138064
1996,2021,11,19,negative,606411
1997,2021,11,19,neutral,670267
1998,2021,11,19,positive,129736
1999,2021,11,20,negative,552761
2000,2021,11,20,neutral,538241
2001,2021,11,20,positive,135108
2002,2021,11,21,negative,586771
2003,2021,11,21,neutral,549829
2004,2021,11,21,positive,115014
2005,2021,11,22,negative,630753
2006,2021,11,22,neutral,620780
2007,2021,11,22,positive,121804
2008,2021,11,23,negative,590200
2009,2021,11,23,neutral,629126
2010,2021,11,23,positive,132610
2011,2021,11,24,negative,663950
2012,2021,11,24,neutral,701680
2013,2021,11,24,positive,192003
2014,2021,11,25,negative,612546
2015,2021,11,25,neutral,631768
2016,2021,11,25,positive,163684
2017,2021,11,26,negative,780278
2018,2021,11,26,neutral,884079
2019,2021,11,26,positive,180244
2020,2021,11,27,negative,940942
2021,2021,11,27,neutral,1022212
2022,2021,11,27,positive,151626
2023,2021,11,28,negative,1096531
2024,2021,11,28,neutral,1094513
2025,2021,11,28,positive,173049
2026,2021,11,29,negative,1146330
2027,2021,11,29,neutral,1199421
2028,2021,11,29,positive,197922
2029,2021,11,30,negative,1126060
2030,2021,11,30,neutral,1210718
2031,2021,11,30,positive,205313
2032,2021,12,1,negative,1111924
2033,2021,12,1,neutral,1214275
2034,2021,12,1,positive,202702
2035,2021,12,2,negative,1205494
2036,2021,12,2,neutral,1267443
2037,2021,12,2,positive,204841
2038,2021,12,3,negative,1027585
2039,2021,12,3,neutral,1112916
2040,2021,12,3,positive,180588
2041,2021,12,4,negative,956649
2042,2021,12,4,neutral,849759
2043,2021,12,4,positive,164210
2044,2021,12,5,negative,924824
2045,2021,12,5,neutral,819557
2046,2021,12,5,positive,159186
2047,2021,12,6,negative,958439
2048,2021,12,6,neutral,891073
2049,2021,12,6,positive,158010
2050,2021,12,7,negative,668104
2051,2021,12,7,neutral,635593
2052,2021,12,7,positive,122087
2053,2021,12,8,negative,922937
2054,2021,12,8,neutral,957040
2055,2021,12,8,positive,147234
2056,2021,12,9,negative,948535
2057,2021,12,9,neutral,1064854
2058,2021,12,9,positive,165694
2059,2021,12,10,negative,941591
2060,2021,12,10,neutral,957520
2061,2021,12,10,positive,185956
2062,2021,12,11,negative,928195
2063,2021,12,11,neutral,854355
2064,2021,12,11,positive,164035
2065,2021,12,12,negative,957743
2066,2021,12,12,neutral,873852
2067,2021,12,12,positive,139829
2068,2021,12,13,negative,1096277
2069,2021,12,13,neutral,1100505
2070,2021,12,13,positive,190442
2071,2021,12,14,negative,1185340
2072,2021,12,14,neutral,1257644
2073,2021,12,14,positive,212007
2074,2021,12,15,negative,1164856
2075,2021,12,15,neutral,1268458
2076,2021,12,15,positive,266615
2077,2021,12,16,negative,1236749
2078,2021,12,16,neutral,1329999
2079,2021,12,16,positive,242904
2080,2021,12,17,negative,1336087
2081,2021,12,17,neutral,1344289
2082,2021,12,17,positive,261892
2083,2021,12,18,negative,1360866
2084,2021,12,18,neutral,1430283
2085,2021,12,18,positive,237003
2086,2021,12,19,negative,1330614
2087,2021,12,19,neutral,1317092
2088,2021,12,19,positive,225669
2089,2021,12,20,negative,1296538
2090,2021,12,20,neutral,1244159
2091,2021,12,20,positive,235896
2092,2021,12,21,negative,1386233
2093,2021,12,21,neutral,1344518
2094,2021,12,21,positive,247024
2095,2021,12,22,negative,1357891
2096,2021,12,22,neutral,1293799
2097,2021,12,22,positive,300590
2098,2021,12,23,negative,1262043
2099,2021,12,23,neutral,1223221
2100,2021,12,23,positive,297946
2101,2021,12,24,negative,1198223
2102,2021,12,24,neutral,1146608
2103,2021,12,24,positive,284801
2104,2021,12,25,negative,744820
2105,2021,12,25,neutral,808709
2106,2021,12,25,positive,250847
2107,2021,12,26,negative,907753
2108,2021,12,26,neutral,936587
2109,2021,12,26,positive,217963
2110,2021,12,27,negative,1155203
2111,2021,12,27,neutral,1044668
2112,2021,12,27,positive,201379
2113,2021,12,28,negative,1433038
2114,2021,12,28,neutral,1458355
2115,2021,12,28,positive,221825
2116,2021,12,29,negative,1465109
2117,2021,12,29,neutral,1450030
2118,2021,12,29,positive,259404
2119,2021,12,30,negative,1415645
2120,2021,12,30,neutral,1478489
2121,2021,12,30,positive,260029
2122,2021,12,31,negative,1299805
2123,2021,12,31,neutral,1332717
2124,2021,12,31,positive,315592
2125,2022,1,1,negative,1030486
2126,2022,1,1,neutral,1099855
2127,2022,1,1,positive,293527
2128,2022,1,2,negative,1174291
2129,2022,1,2,neutral,1063683
2130,2022,1,2,positive,246595
2131,2022,1,3,negative,1255912
2132,2022,1,3,neutral,1184988
2133,2022,1,3,positive,263115
2134,2022,1,4,negative,1335972
2135,2022,1,4,neutral,1291400
2136,2022,1,4,positive,245401
2137,2022,1,5,negative,1341556
2138,2022,1,5,neutral,1289288
2139,2022,1,5,positive,237815
2140,2022,1,6,negative,1277337
2141,2022,1,6,neutral,1251464
2142,2022,1,6,positive,247248
2143,2022,1,7,negative,1346004
2144,2022,1,7,neutral,1270400
2145,2022,1,7,positive,240125
2146,2022,1,8,negative,1435939
2147,2022,1,8,neutral,1224947
2148,2022,1,8,positive,224026
2149,2022,1,9,negative,1362204
2150,2022,1,9,neutral,1165887
2151,2022,1,9,positive,225728
2152,2022,1,10,negative,1384061
2153,2022,1,10,neutral,1278268
2154,2022,1,10,positive,245716
2155,2022,1,11,negative,1436999
2156,2022,1,11,neutral,1344947
2157,2022,1,11,positive,218591
2158,2022,1,12,negative,1362615
2159,2022,1,12,neutral,1257960
2160,2022,1,12,positive,219698
2161,2022,1,13,negative,1322917
2162,2022,1,13,neutral,1248161
2163,2022,1,13,positive,237224
2164,2022,1,14,negative,1210257
2165,2022,1,14,neutral,1184506
2166,2022,1,14,positive,223337
2167,2022,1,15,negative,1192038
2168,2022,1,15,neutral,1055677
2169,2022,1,15,positive,218165
2170,2022,1,16,negative,1073205
2171,2022,1,16,neutral,1039715
2172,2022,1,16,positive,216583
2173,2022,1,17,negative,1058425
2174,2022,1,17,neutral,1050156
2175,2022,1,17,positive,202798
2176,2022,1,18,negative,1119267
2177,2022,1,18,neutral,1104351
2178,2022,1,18,positive,229401
2179,2022,1,19,negative,1243939
2180,2022,1,19,neutral,1185226
2181,2022,1,19,positive,281890
2182,2022,1,20,negative,1040883
2183,2022,1,20,neutral,1056087
2184,2022,1,20,positive,231841
2185,2022,1,21,negative,1071611
2186,2022,1,21,neutral,1044970
2187,2022,1,21,positive,205243
2188,2022,1,22,negative,1082246
2189,2022,1,22,neutral,967433
2190,2022,1,22,positive,210942
2191,2022,1,23,negative,1069747
2192,2022,1,23,neutral,914355
2193,2022,1,23,positive,198738
2194,2022,1,24,negative,1078686
2195,2022,1,24,neutral,1000538
2196,2022,1,24,positive,208377
2197,2022,1,25,negative,1104872
2198,2022,1,25,neutral,1091895
2199,2022,1,25,positive,231067
2200,2022,1,26,negative,1041817
2201,2022,1,26,neutral,948309
2202,2022,1,26,positive,228965
2203,2022,1,27,negative,1048640
2204,2022,1,27,neutral,968733
2205,2022,1,27,positive,240813
2206,2022,1,28,negative,1051917
2207,2022,1,28,neutral,939042
2208,2022,1,28,positive,202559
2209,2022,1,29,negative,938424
2210,2022,1,29,neutral,849256
2211,2022,1,29,positive,182420
2212,2022,1,30,negative,844907
2213,2022,1,30,neutral,743815
2214,2022,1,30,positive,173927
2215,2022,1,31,negative,990539
2216,2022,1,31,neutral,926942
2217,2022,1,31,positive,280281
2218,2022,2,1,negative,909756
2219,2022,2,1,neutral,957439
2220,2022,2,1,positive,202596
2221,2022,2,2,negative,987893
2222,2022,2,2,neutral,900259
2223,2022,2,2,positive,186406
2224,2022,2,3,negative,909356
2225,2022,2,3,neutral,844511
2226,2022,2,3,positive,180225
2227,2022,2,4,negative,841401
2228,2022,2,4,neutral,878548
2229,2022,2,4,positive,173146
2230,2022,2,5,negative,790802
2231,2022,2,5,neutral,683004
2232,2022,2,5,positive,158609
2233,2022,2,6,negative,696574
2234,2022,2,6,neutral,598180
2235,2022,2,6,positive,142486
2236,2022,2,7,negative,760841
2237,2022,2,7,neutral,704033
2238,2022,2,7,positive,182848
2239,2022,2,8,negative,896193
2240,2022,2,8,neutral,819962
2241,2022,2,8,positive,168684
2242,2022,2,9,negative,1006679
2243,2022,2,9,neutral,959795
2244,2022,2,9,positive,180839
2245,2022,2,10,negative,945985
2246,2022,2,10,neutral,850790
2247,2022,2,10,positive,162156
2248,2022,2,11,negative,852973
2249,2022,2,11,neutral,826560
2250,2022,2,11,positive,150101
2251,2022,2,12,negative,828322
2252,2022,2,12,neutral,691821
2253,2022,2,12,positive,134050
2254,2022,2,13,negative,742562
2255,2022,2,13,neutral,542572
2256,2022,2,13,positive,136584
2257,2022,2,14,negative,694409
2258,2022,2,14,neutral,755286
2259,2022,2,14,positive,192114
2260,2022,2,15,negative,764369
2261,2022,2,15,neutral,726533
2262,2022,2,15,positive,171852
2263,2022,2,16,negative,795127
2264,2022,2,16,neutral,800897
2265,2022,2,16,positive,166812
2266,2022,2,17,negative,714676
2267,2022,2,17,neutral,748122
2268,2022,2,17,positive,176668
2269,2022,2,18,negative,686224
2270,2022,2,18,neutral,728728
2271,2022,2,18,positive,157545
2272,2022,2,19,negative,617714
2273,2022,2,19,neutral,598626
2274,2022,2,19,positive,110393
2275,2022,2,20,negative,698605
2276,2022,2,20,neutral,612072
2277,2022,2,20,positive,172337
2278,2022,2,21,negative,768137
2279,2022,2,21,neutral,741751
2280,2022,2,21,positive,153647
2281,2022,2,22,negative,673632
2282,2022,2,22,neutral,684656
2283,2022,2,22,positive,153337
2284,2022,2,23,negative,629588
2285,2022,2,23,neutral,639394
2286,2022,2,23,positive,156089
2287,2022,2,24,negative,644428
2288,2022,2,24,neutral,588621
2289,2022,2,24,positive,129714
2290,2022,2,25,negative,517073
2291,2022,2,25,neutral,540227
2292,2022,2,25,positive,106467
2293,2022,2,26,negative,491336
2294,2022,2,26,neutral,479632
2295,2022,2,26,positive,96557
2296,2022,2,27,negative,457659
2297,2022,2,27,neutral,474029
2298,2022,2,27,positive,97644
2299,2022,2,28,negative,589938
2300,2022,2,28,neutral,530547
2301,2022,2,28,positive,141615
2302,2022,3,1,negative,646898
2303,2022,3,1,neutral,591011
2304,2022,3,1,positive,144703
2305,2022,3,2,negative,773487
2306,2022,3,2,neutral,727242
2307,2022,3,2,positive,155950
2308,2022,3,3,negative,563193
2309,2022,3,3,neutral,556659
2310,2022,3,3,positive,121361
2311,2022,3,4,negative,504987
2312,2022,3,4,neutral,510270
2313,2022,3,4,positive,122439
2314,2022,3,5,negative,434078
2315,2022,3,5,neutral,439708
2316,2022,3,5,positive,111056
2317,2022,3,6,negative,437238
2318,2022,3,6,neutral,391061
2319,2022,3,6,positive,98291
2320,2022,3,7,negative,535024
2321,2022,3,7,neutral,543239
2322,2022,3,7,positive,111595
2323,2022,3,8,negative,586752
2324,2022,3,8,neutral,587955
2325,2022,3,8,positive,117702
2326,2022,3,9,negative,553667
2327,2022,3,9,neutral,573018
2328,2022,3,9,positive,110985
2329,2022,3,10,negative,552955
2330,2022,3,10,neutral,575228
2331,2022,3,10,positive,156908
2332,2022,3,11,negative,510503
2333,2022,3,11,neutral,572198
2334,2022,3,11,positive,124050
2335,2022,3,12,negative,463453
2336,2022,3,12,neutral,437173
2337,2022,3,12,positive,114105
2338,2022,3,13,negative,494095
2339,2022,3,13,neutral,434690
2340,2022,3,13,positive,104304
2341,2022,3,14,negative,548072
2342,2022,3,14,neutral,555954
2343,2022,3,14,positive,134755
2344,2022,3,15,negative,545275
2345,2022,3,15,neutral,613845
2346,2022,3,15,positive,134346
2347,2022,3,16,negative,513588
2348,2022,3,16,neutral,596178
2349,2022,3,16,positive,132464
2350,2022,3,17,negative,490220
2351,2022,3,17,neutral,559637
2352,2022,3,17,positive,131342
2353,2022,3,18,negative,489528
2354,2022,3,18,neutral,528995
2355,2022,3,18,positive,138080
2356,2022,3,19,negative,452774
2357,2022,3,19,neutral,451483
2358,2022,3,19,positive,102293
2359,2022,3,20,negative,516947
2360,2022,3,20,neutral,404147
2361,2022,3,20,positive,82863
2362,2022,3,21,negative,495052
2363,2022,3,21,neutral,475129
2364,2022,3,21,positive,110540
2365,2022,3,22,negative,488359
2366,2022,3,22,neutral,482245
2367,2022,3,22,positive,131664
2368,2022,3,23,negative,581843
2369,2022,3,23,neutral,556670
2370,2022,3,23,positive,132089
2371,2022,3,24,negative,516086
2372,2022,3,24,neutral,496643
2373,2022,3,24,positive,125958
2374,2022,3,25,negative,455961
2375,2022,3,25,neutral,457145
2376,2022,3,25,positive,110523
2377,2022,3,26,negative,407667
2378,2022,3,26,neutral,412017
2379,2022,3,26,positive,105727
2380,2022,3,27,negative,380115
2381,2022,3,27,neutral,386932
2382,2022,3,27,positive,93024
2383,2022,3,28,negative,414859
2384,2022,3,28,neutral,435986
2385,2022,3,28,positive,100552
2386,2022,3,29,negative,538863
2387,2022,3,29,neutral,560117
2388,2022,3,29,positive,140906
2389,2022,3,30,negative,517913
2390,2022,3,30,neutral,648331
2391,2022,3,30,positive,127406
2392,2022,3,31,negative,475577
2393,2022,3,31,neutral,499189
2394,2022,3,31,positive,119898
